,image,1,2,3
0,100,0.8766149635491538,0.7704169765898112,0.31573141674422445
1,1023,0.5981385396401705,0.4913984220607468,0.37653502587168697
2,1026,0.9161067726145085,0.7506843661031634,0.29000469247459587
3,1031,0.8123699588448219,0.48526948491762345,0.5096256771692883
4,1043,0.6811381288342638,0.39067449083344796,0.40746894879041
5,1047,0.8738734799869653,0.6156864611354794,0.351895050904172
6,1079,0.6571170734867836,0.4288965873772121,0.5813521312080672
7,1090,0.6215998965359046,0.6169640241831131,0.48231414047886684
8,1099,0.9241496100263956,0.7585990842973156,0.3323305711372585
9,1108,0.660267876643088,0.5130698805851748,0.46949508881325863
10,1109,0.6347461234511433,0.7883604800620847,0.3804594330913886
11,1112,0.688418064145116,0.5490924693512944,0.26591079660908484
12,1114,0.6649346188834744,0.8079850351557684,0.5186187504109235
13,113,0.7236721524089605,0.5844198443381228,0.5039968143763603
14,1145,0.5742311097242406,0.7835420735262086,0.311899166361108
15,117,0.8749869331612996,0.7197756256284407,0.32701052945825343
16,1178,0.4740451768598916,0.6949888129075709,0.4110662752077087
17,1183,0.9139921782089707,0.6937909548603696,0.2788716886846815
18,1201,0.7533728503362275,0.657909319039024,0.3976260981984646
19,1209,0.8832138161593062,0.7272090003810934,0.3149056495879639
20,1211,0.8888056578128068,0.6469852308846418,0.4007577600663497
21,1223,0.7349935179079864,0.6699238524040942,0.3192796830893725
22,1226,0.7419080831629807,0.7102694143854171,0.337650172019723
23,1232,0.4466399604293155,0.5594870762800735,0.33684531071518997
24,1252,0.8865513047750868,0.4527529040622632,0.3729366024833674
25,1253,0.5766641163830493,0.5123916378645915,0.3883843212865951
26,126,0.9043824924490876,0.6855571721631615,0.37905101245262546
27,1278,0.712545912902277,0.49103890452453464,0.507115584443309
28,1319,0.4186334631174545,0.6562874588371398,0.32985806963548214
29,133,0.8523179954145139,0.6997462507463662,0.3521654123183367
30,134,0.37602585531817356,0.3360598006099412,0.34486094672002343
31,1344,0.8791629289184892,0.7868824719129554,0.42312189545846407
32,1353,0.6189929557088273,0.618054866589416,0.6179736334821478
33,1357,0.4459187344739716,0.4773768250742067,0.430623117722858
34,141,0.4702941483797178,0.5110364096890457,0.48658932632522756
35,171,0.5931604922553887,0.49096538716977045,0.5893953362382429
36,180,0.7669387794347251,0.5681408051000569,0.595826854747876
37,183,0.8575332801844305,0.5673632829406376,0.23348484506001793
38,188,0.8966581088171224,0.8532416177716822,0.576681083421583
39,192,0.7485622304977987,0.5376831883686146,0.4646315169844354
40,209,0.8115610828705083,0.5896482911664179,0.4125491713110629
41,241,0.8601845176141257,0.6979228910864081,0.5609802973301466
42,245,0.8923745679963013,0.8092878111799255,0.2509767194153612
43,269,0.7978265670050892,0.6440898973417505,0.6149767315518881
44,273,0.8352800453916096,0.7233496032777867,0.43851530306978487
45,274,0.76317913170876,0.7157143682212085,0.3789079745909315
46,293,0.682630421263749,0.7425117200514842,0.5625361636481013
47,297,0.8830681652842842,0.49221812684698346,0.3947701272475392
48,30,0.8595662526807413,0.7185965128142295,0.6347775538360113
49,327,0.904455313056016,0.7905651178980957,0.5242942454932795
50,329,0.6169178776435574,0.48290583556281946,0.36765758486081157
51,33,0.7823688983740161,0.6745675479028546,0.48845514226207004
52,342,0.7729919624423125,0.6075003042785578,0.5190228107743909
53,344,0.6113438748705283,0.5268604081577704,0.4714519719004227
54,355,0.7847790766903596,0.47679313091305464,0.4318816960251393
55,36,0.49618645878764,0.4505223467786866,0.3867521363534194
56,362,0.8780856441578535,0.6884871409026837,0.3513888074127213
57,376,0.5822743485082582,0.4460607536715852,0.4581717646640239
58,381,0.8729172455843586,0.6805335818597492,0.4194039591370932
59,383,0.7907301902987718,0.46872734085523377,0.44736941581075623
60,388,0.5221822158044432,0.400111376746878,0.3431606762486464
61,401,0.8290624934503721,0.762095364960447,0.3652935043488633
62,406,0.5554877863494571,0.5120110531453531,0.4879570143168211
63,407,0.6396851168032271,0.6213447166716913,0.37597680905587755
64,437,0.7356983812155078,0.46518609371247344,0.3016536691923327
65,441,0.835343153828919,0.7451169398970043,0.3772374085391994
66,447,0.8859241393746221,0.6714957678577623,0.36475924987621394
67,49,0.6106861885856724,0.42744220726387044,0.47370729358619895
68,503,0.9407831462156395,0.8209083443663162,0.3848729445341354
69,514,0.7355335737004522,0.3846371314669396,0.3615696216219201
70,570,0.8948209475147092,0.7175814907858715,0.3930198397874055
71,600,0.49613621832287075,0.4791226292705877,0.44565208669984946
72,611,0.842850498442192,0.461716462619076,0.278896908455058
73,617,0.8523765366617702,0.7077485234782717,0.31596472073975895
74,66,0.6660116928002373,0.6236379233513792,0.5513698795480586
75,668,0.7620979932596665,0.7404181507145252,0.5896259254548919
76,67,0.4613282750498953,0.5893429347212614,0.48860175742949835
77,68,0.8496147301114622,0.7216768615429197,0.593294563268955
78,692,0.5410330237238065,0.5342924970285657,0.553629865700551
79,698,0.8249070873371275,0.5723956972766783,0.36981933220448987
80,699,0.7309848085475135,0.6378853637747463,0.3152058760048958
81,711,0.47653612980148774,0.5470995050876437,0.30756797061431257
82,727,0.8028516738782254,0.5328471431668738,0.3683943153691112
83,74,0.9295501676831935,0.6810980659939249,0.41589345811128264
84,740,0.42467322707769806,0.3633445370904625,0.3354908122192267
85,764,0.8827437038317001,0.7190506734332296,0.34186676502619295
86,777,0.7125032285085526,0.37196883802558545,0.2484709802149999
87,796,0.73587741414632,0.37707796044563463,0.2933532473464773
88,804,0.6999452464965391,0.6760514903674705,0.3111524225692545
89,822,0.726126595298386,0.5491959557386213,0.39762493095162704
90,838,0.47090223069722853,0.48844864064357674,0.3418317860114772
91,842,0.2190185522941703,0.16254368291480942,0.030192496126187934
92,843,0.3450846730898932,0.5774346962480423,0.5660757182659661
93,852,0.4765297544382096,0.14689794481846977,0.03034342219841443
94,857,0.4101055324260839,0.31271629341980584,0.23953368896413968
95,859,0.9318007399435436,0.6938929820162122,0.7205415683656052
96,87,0.8147766354513583,0.6122343840979462,0.41299410806314707
97,930,0.45824173318395933,0.605977037381487,0.4439976509834674
98,941,0.7547542634961975,0.6097848187061025,0.5900508415195593
99,942,0.6194872239766362,0.6728879496917813,0.4783946596658839
100,969,0.5013792738227928,0.5758180431353777,0.4384990174392094
101,976,0.8747446384346258,0.7540614209249553,0.3814013877601242
102,987,0.7057391242018763,0.36497345967889105,0.3408054448455327
103,988,0.44686375310061116,0.6601965128432685,0.5044894533401306
104,99,0.6216505760666077,0.6098266934899483,0.5660828868709943
