,Layer,962,2170,1227,1430,760,1176,2252,683,808,1553,2262,1273,1084,480,865,1863,2219,1099,1538,2312,2164,1554,1293,362,2393,805,1337,129,928,2457,99,1578,1304,1121,912,85,2229,1211,2270,703,232,380,1662,919,1128,1166,631,1228,1287,1926,883,411,59,286,470,1142,2279,1624,932,421,1451,2392,2223,1053,389,2327,775,282,2141,927,148,608,2275,391,324,1048,757,152,47,558,218,422,34,Cluster
0,backbone.res2.0.conv1,0.615237140628205,0.7480661043302217,0.6252804544770455,0.5188290183438908,0.4861109361530337,0.7508545713386245,0.25336295213064985,0.6322901269555432,0.7203173073880281,0.6358734174481452,0.7533237581002029,0.5178003417949802,0.5987154451829416,0.8129666533098534,0.7307829920817401,0.6416853359265331,0.6171795492935699,0.4490084776798864,0.6927699419626292,0.8157377633932872,0.6477050255226976,0.6579658300158346,0.589396729589985,0.8133645527710414,0.3129492553576318,0.6746786152906975,0.7101225164728954,0.8435386852297139,0.38153403031487243,0.611597191592858,0.32448991341060723,0.8304272510563243,0.7777132067792918,0.6133386489894873,0.80171233219563,0.6465513264197148,0.48206399281665774,0.5641530708288683,0.7508085256065486,0.5432536646263284,0.5152929247657422,0.4412671348961032,0.7485508245441719,0.33571912549901745,0.4848738620885614,0.6825922759866,0.8787997420197837,0.627415501246273,0.1871039245170311,0.2820856848565604,0.3637749991649694,0.7223101884696064,0.6412822579944552,0.6848965579127225,0.6523877884866284,0.7065017306568692,0.7047322076126464,0.6766228142261937,0.6661535415777449,0.6441029555311032,0.7070473440190986,0.4151911099154734,0.4794453387582649,0.409537991484622,0.4073528072863513,0.42086639034518164,0.5622222342218492,0.6314912120659886,0.7385742664399944,0.7912297277087286,0.6745745143214864,0.7565743655481015,0.45798493551480685,0.7480650408118686,0.6200098735198701,0.805333843681401,0.8068190295281555,0.4178636955310386,0.747238077133951,0.7730440867902865,0.7135970484928812,0.745720071387117,0.5786379333287726,1
1,backbone.res2.0.conv2,0.6139635001449222,0.7603563185251597,0.6217206623599488,0.45847039188196664,0.3006548246466974,0.7893336164531796,0.26529067610533885,0.6542627517650552,0.6892761780975682,0.6584584795135675,0.707359289033383,0.5326395290095528,0.598991222729297,0.7873613060042819,0.7169149420323465,0.6639515798144116,0.5805074342421114,0.5245827350320282,0.7422052211510127,0.822434292993749,0.6144317002296362,0.6714821727958115,0.6558909092284583,0.77240762117225,0.3495082464815871,0.6664736552415946,0.7555366599760327,0.8592182312836179,0.43428796174405765,0.7094806618065972,0.3353705906742148,0.7291639208318791,0.7175851502731158,0.54668970385076,0.8065595765449494,0.6999986859753377,0.4766025679557507,0.5111044359993824,0.7660894062788662,0.5311778595316806,0.5045782185127885,0.3853841505037681,0.7570291917441629,0.3379194019470255,0.6241109156850617,0.6802533749624659,0.861972207115631,0.6307053079847841,0.20853101240956518,0.3291110649023164,0.38353509468402175,0.7433363942405022,0.7113654271348351,0.6749277587760946,0.6299946452150966,0.6754352566294599,0.7481749262760975,0.681594021084257,0.668370680456455,0.7482095723538061,0.71440175680726,0.42655811084635836,0.5228797098061249,0.3761093297492267,0.4106540771609846,0.4186661930873682,0.6171296628189932,0.588340739108245,0.7790951654424026,0.7878793459323498,0.7086965814427082,0.78001422098393,0.4741131130523269,0.7751003912239994,0.6107345927709583,0.7742882342685103,0.8361413709179247,0.5011034674843546,0.7834173280945708,0.6860729563607375,0.6215788818180575,0.7363538429272312,0.5207145203200009,1
2,backbone.res2.0.conv3,0.5273582276836726,0.8141129909289122,0.591255101556758,0.5249396592143477,0.3827356420940152,0.7091063535707054,0.2719799564781234,0.6875738074752744,0.641530101282696,0.5980805903959642,0.75632087384367,0.5071724922358195,0.5433460543949378,0.8205131321535426,0.7334976412725973,0.6520338606410949,0.6654406059926175,0.5110867682258438,0.6435784884151419,0.8304168385032761,0.6325533484552044,0.6639968554892969,0.658896778554038,0.8302266701044838,0.361382139566334,0.7240572912890133,0.6989785434993839,0.7764883121024001,0.41181047507239693,0.7799285075823548,0.31787877572322437,0.6478388953311983,0.6127188451539668,0.5873198604412857,0.7132697152399643,0.6271471030271264,0.4765065169267819,0.5573430230914306,0.723781019188635,0.5386735265413731,0.5074774479028527,0.3940779291362042,0.7102614432291646,0.3896740624981446,0.6616259932644518,0.7620229310975194,0.8681050922552698,0.589097861052743,0.2021111219428725,0.3681393368426118,0.3597196995076831,0.7225916015456346,0.6607307911152855,0.6783506673015975,0.5850648411991723,0.6585028965061769,0.7516241114940846,0.6356138346869609,0.7110563325755025,0.7548142723588048,0.6937232461712328,0.4248411628372534,0.4947148801039897,0.4984982924277023,0.4046608052419832,0.46778362861834877,0.5316541433152384,0.6752492298756025,0.7436576762706323,0.7177000035969155,0.714286365623001,0.6702416336456507,0.5106299402770504,0.6679927074570912,0.6581485505468669,0.7808937981502694,0.837809263441868,0.514330140131913,0.7137735387511261,0.6670977809156932,0.6685970289560679,0.7612738885334849,0.5462259686843688,1
3,backbone.res2.1.conv1,0.5839286709675415,0.7972640851152337,0.6474583213888769,0.48856593716887936,0.32926167762577735,0.7296567728540478,0.27768022101123013,0.6337817839843317,0.7284280373744926,0.6651320144444677,0.7582947931505335,0.538211366016668,0.578127344463834,0.8785566472891879,0.6631937054546971,0.7120339162365168,0.6456600699943272,0.48377938020716105,0.7106206206882176,0.8207493530116298,0.6389499387187639,0.6618274006559743,0.5486637842871218,0.7938424226301922,0.36310555985279536,0.7215247623587788,0.761808608318447,0.7977142588013845,0.40953329588437437,0.7795057504737788,0.32073111650259617,0.8448357058814384,0.7397417105637799,0.5414854995793055,0.7806400499269219,0.69171304837791,0.4728898397438021,0.5422486199253574,0.7567962193273456,0.5480606096134334,0.5190956168193864,0.3930770019060579,0.8154126763340623,0.3437780716696526,0.6218631397858356,0.6749897781324098,0.8706429054326178,0.5730560392487414,0.18040518947764855,0.33271447947359917,0.34289783014179476,0.7447503121224527,0.6330038088142298,0.6477897090820978,0.5572229406625631,0.7034149386611258,0.7533736874400876,0.6292576338950865,0.6427680625688144,0.6966582744884452,0.7258718039628369,0.428725678892125,0.5678426128372245,0.5009353184802343,0.4044339043179874,0.41869979876908225,0.6019157171462024,0.646409071861516,0.7906408417040108,0.8105989780234271,0.7376610496278704,0.7175248630202652,0.5202580242930772,0.7400452969515103,0.6504843321382601,0.8041522770390255,0.7116488805907454,0.48138007298711805,0.7217639442618519,0.65574798132502,0.6056585201016841,0.6776859180104458,0.5486208299849706,1
4,backbone.res2.1.conv2,0.5929401493814498,0.8464997593503905,0.626598111395169,0.37537678474174757,0.3608449682518905,0.8319933242596822,0.25928560696081576,0.6185772169410383,0.7229961298405234,0.7731646255936542,0.7748125183694681,0.5282916239702063,0.5279420570955559,0.8336729580959241,0.7733144660591874,0.6939491385796179,0.5870837498285345,0.5249989269468718,0.7016578019453588,0.8164218826211069,0.6490386148045888,0.6653020577592144,0.6295178949509377,0.738797061580424,0.3638983289869683,0.7416889485643893,0.6440807101530729,0.7936695499300185,0.3933788580755705,0.7498416164460516,0.31113826988766075,0.7561243996289058,0.7541316147432682,0.582144292772719,0.8086653793989672,0.6756606796780604,0.47169723708543176,0.5958655224845735,0.7122451923235138,0.5423466685068726,0.5315999185449287,0.4194832559392707,0.8187153291934892,0.3398138189938029,0.6780838675530263,0.7494534105705493,0.8765617984844114,0.5706307781707508,0.2019903596886483,0.3580917370839988,0.35529007317233063,0.7406812239279195,0.6504889999752679,0.6117210224933803,0.575761907981521,0.7250571864107769,0.6883613036179262,0.629142770813506,0.6735314752519861,0.6473715162277524,0.7446391824477022,0.4180155249668839,0.49751110847258445,0.427829546646266,0.401008913745825,0.4136211860337439,0.591704197405452,0.5871336193337536,0.7935971624406658,0.8144471356594868,0.7463032821298811,0.6661774123951085,0.5378185634692966,0.7837538536346774,0.663436770980047,0.7614562066425308,0.7422447267748746,0.5426363586976245,0.7119914777841506,0.7591567956096208,0.76279761125823,0.7499367683738024,0.555491261679316,1
5,backbone.res2.1.conv3,0.48739288109571677,0.6919066598521915,0.5538866696628402,0.49465798743245243,0.4555242895823864,0.8237085158500171,0.29321772592670176,0.6633166251815368,0.5139285651883679,0.721246930495608,0.7790344818709073,0.5265273532284138,0.5705107657816696,0.7535881765334154,0.6889176976150144,0.6437915837815311,0.6733945569214748,0.5246003630369479,0.6012845114078416,0.7881948465828102,0.6378906745317836,0.6657788833488152,0.5650275021398071,0.7014373614962963,0.3642114504344785,0.7445247860193265,0.6927046481677095,0.8140241055844701,0.4006462491623566,0.7343904966259751,0.3147061511472176,0.5928832027790557,0.7736754260102607,0.6167925089023547,0.7522194761754127,0.5886086436426672,0.4657590628568359,0.6015974554162852,0.7069081803878268,0.5301241103334176,0.5176182312417872,0.3832901440288033,0.7907812813145687,0.40261899819788927,0.5728651878505674,0.7732290562986596,0.7164623409561441,0.5797341628481467,0.21514668898624156,0.32190473300306005,0.36145741799284803,0.7019783824016331,0.6565390535860703,0.6498189848264225,0.6615635378730392,0.7149024034143303,0.7359755013742598,0.526776907320883,0.7294853161361994,0.700117767266909,0.638450140199247,0.41749606528060523,0.44588393440234453,0.45255838646264746,0.3819528175923139,0.4071316413553907,0.6080063314365706,0.6191541339876613,0.7222980451565698,0.7598283936390612,0.7000386158792539,0.6236156849534985,0.5123338779822986,0.7488342986899953,0.536866995604221,0.6864957400578213,0.8250616065609665,0.5169249221339814,0.6933363579890165,0.6575163618345296,0.63738225614772,0.7312768066780355,0.5257516309743074,1
6,backbone.res2.2.conv1,0.5862957897290656,0.8185566870922508,0.6109947630200525,0.4720805930744899,0.323600702004726,0.7953172337084581,0.26158552748984204,0.5956139231006794,0.7270648208648749,0.6897560577950772,0.7101185020473074,0.5336911845396188,0.45852426047254674,0.8410776098102348,0.7121149870151519,0.752739016276432,0.6048311584123823,0.45231291209094854,0.6300967308470656,0.8035898250799498,0.648298057476309,0.6612013604936698,0.6487748436731751,0.7228186445320423,0.3637322665837737,0.626239251705301,0.6321562496970892,0.7877599735653796,0.36916946302851494,0.7783600290988304,0.3022416472786286,0.6332944849319985,0.7757480547565305,0.5631557213601965,0.7029664553857311,0.6470295864687499,0.443249505471163,0.6112166392355902,0.724931355935593,0.4447466183515454,0.530046088472355,0.3876774016621582,0.7870674978247686,0.37746806641030445,0.6503274784871642,0.7042038795271005,0.7976455283266078,0.5693089731529534,0.18450834748332387,0.35129314100275494,0.312252490134443,0.7155840435252016,0.7005504684153739,0.6944381940792826,0.5454994304912786,0.7387535780247572,0.7077424042127507,0.579347507340415,0.6887526235630833,0.7272016721801277,0.6845918279736767,0.39882507945557705,0.5390597152908464,0.5134349128582699,0.37972556232737487,0.40562077969203664,0.6265838478606047,0.5593108643533007,0.7245604817144815,0.8246796130699232,0.7517392704682208,0.6801481629897232,0.5518888954137453,0.7640240509983265,0.5989557353326862,0.7079963120549292,0.6757421068723244,0.35349002185209827,0.8014519790886226,0.6813301688952269,0.5986770242997828,0.714981566757865,0.49135034126338034,1
7,backbone.res2.2.conv2,0.5262747945410685,0.8342718820559418,0.5960684442668209,0.35351406906053434,0.44474868288772,0.7914407094948456,0.2469802344499957,0.5606259058535042,0.6777186801907069,0.678121987363684,0.6062285591484419,0.4670794950420082,0.6278298502568689,0.8800129900254424,0.6698005864498895,0.6778851672606663,0.5026265635377725,0.3481602190207805,0.5680285624610782,0.8083510228011987,0.6541625104678992,0.607850294628529,0.6238154842929281,0.7442547599862526,0.33921121186371905,0.5837254809122833,0.7400084985367906,0.6920322142117965,0.34268392757110344,0.7651029652365158,0.2896109546181499,0.7006106507793003,0.460249862064536,0.5093490537877076,0.6678522799378124,0.5919779692546284,0.39236801428973117,0.5892805360189093,0.6413767886091593,0.46661664563958904,0.5280317544686504,0.33254655315714304,0.7728831210929271,0.32049241201759593,0.6245437806627404,0.7332048862159173,0.8438997530659533,0.4838982328001477,0.1389342668156516,0.2347123610443352,0.3278090369850908,0.6943094620587338,0.685702187713822,0.6043184555598314,0.609335684011548,0.6696333320266581,0.7278987850386589,0.5271814102074214,0.6911924021064842,0.7640928384877708,0.6667523665698863,0.3291967795167869,0.53657996818647,0.37573451085476883,0.3932647793613547,0.4296150072520442,0.42078745441822024,0.513887386565639,0.640936099686057,0.8217494646472564,0.7215098551824587,0.5769259523672544,0.398312114945364,0.6670939546290295,0.468746215277118,0.7291743745665222,0.5817471064120343,0.36120925590236985,0.7382406925584808,0.6396791324938736,0.662228430939445,0.7368627456212555,0.43249821204323247,1
8,backbone.res2.2.conv3,0.4958437074554465,0.6591164712607949,0.614904917604061,0.4805289274735187,0.42266113131265426,0.6401926878338527,0.2605496059506743,0.6606748636484487,0.6877958292773916,0.7724115742731513,0.7186457279907361,0.4599428694455395,0.4397416858543605,0.8134062133607671,0.7122793429161215,0.604262675679842,0.6833866319705523,0.46206579443195434,0.582841396592812,0.7733504831819409,0.5651783524468985,0.6632411481504028,0.6284152949003421,0.6999894624460958,0.35941949407100926,0.6908213907362866,0.7283413090728642,0.7247311269620298,0.3751846798241807,0.7282649270744186,0.28609088710722724,0.5830839121339811,0.5456108428645858,0.597564393622845,0.6699262069668672,0.5685229107912796,0.4898780915732651,0.5454758171217923,0.6532720531367292,0.5387636409131445,0.49234675999887306,0.356059477199458,0.8016530396778849,0.4058289983493063,0.6470430685638267,0.6321483892337849,0.7077871143681431,0.5743715477569444,0.22186187943389876,0.2964454793350297,0.4029570490446019,0.7333532646180148,0.6198135289864347,0.57672082542978,0.488630822622826,0.6982933829818787,0.741003124901995,0.5133126688888517,0.604255110634835,0.6725692781305431,0.619655926226451,0.412428056855762,0.24517444727795215,0.43275977176992125,0.37548925099363917,0.4795740517170159,0.594034309997014,0.7000290468579188,0.660198402127078,0.6927089448913424,0.6880538496292132,0.5971516160148358,0.5273724056224192,0.7036948409033287,0.527634254160476,0.6201431840711145,0.6923194531511436,0.39718769776302143,0.7699724600683191,0.7430356508002628,0.6257279800425808,0.5619001106528557,0.48631215582367265,1
9,backbone.res3.0.conv1,0.5979590934011485,0.7268902760548362,0.5643266319340802,0.4300481064273215,0.48421263259441016,0.7221718792638105,0.2097366890798457,0.6846070969613418,0.7149714757671256,0.76962165431455,0.715332942513783,0.5118230411617463,0.4639509367946237,0.7673100328589832,0.5266214650764701,0.5654039541174167,0.6249283134364904,0.38867831366571554,0.6955405889984065,0.6903008803462619,0.4853295372720645,0.6358159339977261,0.6885498671591147,0.6917415022434958,0.3699034088065021,0.6032581621626045,0.7712492419065569,0.8018793806972798,0.3966316134924505,0.724751117824653,0.26745533885349254,0.7215401757187759,0.6770313851208226,0.5848071812441956,0.6356340023319657,0.6384687050802098,0.44920922853817424,0.4822905826430253,0.680843907923687,0.4835143584741003,0.44358621678406884,0.3738428193200008,0.6346152496322951,0.37495925362557075,0.5042716415554859,0.7724293911910599,0.7085327132170397,0.5845975689093285,0.22128640298114213,0.2488876677773394,0.41115103677304776,0.6485523548292716,0.6832995729286794,0.6523532852249919,0.6606206501220899,0.7708534669147653,0.7358914624347888,0.5853251540788713,0.5559081970276541,0.6886273100273423,0.5026268481321506,0.43573772972499775,0.3476989483880388,0.4739717031707075,0.3886843199579318,0.4489851488596887,0.6042114729387564,0.5688215390730716,0.7000539242844083,0.5581127216629023,0.6850639239168107,0.6781757620326275,0.4457998705178372,0.6089752986143407,0.7110985679592909,0.7775753162942014,0.8008397009950216,0.40884734348109475,0.7781821134118804,0.6699110677293877,0.7278273770614266,0.7330671850693747,0.47127886145447445,1
10,backbone.res3.0.conv2,0.6080114915961083,0.6343004892245515,0.6211244399838948,0.4101902407204551,0.24980548528705998,0.7837292671608457,0.25095216899438494,0.718626898658212,0.5553526784061333,0.6671495017351974,0.7486593567619545,0.4490285526102823,0.40756360015895976,0.7926876134107529,0.5659450889324844,0.6083119691312195,0.5589541273587476,0.5073638628523407,0.7001458717392112,0.7445907481137727,0.5862338761362484,0.5241333244108993,0.4952945374631466,0.740311619601198,0.3662483890011111,0.6117905825110102,0.6078126145145809,0.7667381212218857,0.41368118439057194,0.7039825384642862,0.3101298579097967,0.6911939043314281,0.6585545160770447,0.5683890041944079,0.6508104584054988,0.6178506180691069,0.4701651050834599,0.5364952972569904,0.6660996639428571,0.5228988061569805,0.47189275409417697,0.43222103388366473,0.5717924287807843,0.3640279465785189,0.4881384706259658,0.6439431268519342,0.830459760377842,0.5480869010683224,0.2712115937427963,0.25554885701781443,0.3343186177655944,0.6131195298400383,0.6588438934222758,0.6190894049872524,0.6329665789217768,0.7460175796986163,0.735859337219434,0.5589807273339593,0.5810582113007215,0.6553446393265553,0.4597673504197348,0.42817553139251857,0.49799136312477316,0.28290994860551705,0.39891338054781333,0.40177460568143397,0.6057468039059787,0.5426726316174307,0.7223072995088693,0.6695174400125119,0.6325222113682789,0.702943776282939,0.5138984139786809,0.7907411547337694,0.6683299307137806,0.7609402115889586,0.7033634377660263,0.37265232595606346,0.7785915891012839,0.7247142516779436,0.6193404858236916,0.555910190080924,0.5403258937205955,1
11,backbone.res3.0.conv3,0.5973438512596279,0.7053353418898349,0.6147488772543804,0.4962936190835592,0.2917495298231274,0.8088014636017873,0.285900489692978,0.6250580144281198,0.6996258656532833,0.5905150071766853,0.6419940134456898,0.5347775699078676,0.48114129173992504,0.8932158856699454,0.6597559016884983,0.6569085025435778,0.6531158534635125,0.4502621530896673,0.6427163628514305,0.7483514028757985,0.45808260910115345,0.672122852543825,0.6645356504093558,0.8378147014122489,0.360958565799462,0.6537928472771432,0.7367864927900443,0.776883944889658,0.4187561706453434,0.7769818383494401,0.36014644629194187,0.7729959083610071,0.7410678930461536,0.6292888908468529,0.6951941312722769,0.6566586604332474,0.41054850075360305,0.5639957342890987,0.6711514258584862,0.5314256805737692,0.48405686572954393,0.4562123508579885,0.7019630330282264,0.43750213464456306,0.5657113221912914,0.6217594256621818,0.7473962286466839,0.5807080154886554,0.28414818464164165,0.3630891437088323,0.3911141265345502,0.6603751463069831,0.6353602354543516,0.5858749161584254,0.6323961984845253,0.6237360037793713,0.7646006111202044,0.5324339666630911,0.7333732202451015,0.6574434240068054,0.5140731296354848,0.43221751960037025,0.298312159975264,0.46447480518785517,0.41144184981441856,0.3997452080228101,0.576100586844352,0.5086519000770191,0.667826017586164,0.5796376859935055,0.6865969300041943,0.5699730839520059,0.5370401760079079,0.624347115815691,0.6659715208168273,0.6133530645848735,0.7677153538574573,0.4578261737200717,0.7666010814720299,0.6909240961375919,0.648609169247078,0.6462848049733988,0.5481889563641028,1
